,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
695,the other girl (with Halsey),kelsea,Kelsea Ballerini,2020-03-20,201343,60,0.583,0.419,0.769,0.0,0.0988,-4.859,0.159,179.869,4
696,Bells in Santa Fe,"If I Can’t Have Love, I Want Power",Halsey,2021-08-27,217653,61,0.651,0.613,0.489,0.00644,0.387,-8.264,0.0315,149.986,4
697,Darling,"If I Can’t Have Love, I Want Power",Halsey,2021-08-27,182000,50,0.541,0.842,0.283,0.0,0.208,-9.681,0.0312,86.947,4
698,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",Calvin Harris,2022-07-15,229282,70,0.81,0.276,0.733,6.73e-06,0.288,-6.338,0.0444,125.975,4
699,Without Me,Manic,Halsey,2020-01-17,201660,50,0.752,0.293,0.488,9.2e-06,0.0936,-7.05,0.0705,136.07,4
700,Believer,Evolve,Imagine Dragons,2017-06-23,204346,90,0.776,0.0622,0.78,0.0,0.081,-4.374,0.128,124.949,4
701,Bones,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,165264,87,0.772,0.0201,0.75,0.0,0.074,-3.67,0.0455,114.061,4
702,Thunder,Evolve,Imagine Dragons,2017-06-23,187146,87,0.605,0.00671,0.822,0.134,0.147,-4.833,0.0438,167.997,4
703,Bones,Bones,Imagine Dragons,2022-03-11,165264,87,0.773,0.0206,0.742,0.0,0.0754,-3.678,0.046,114.071,4
704,Demons,Night Visions,Imagine Dragons,2012-09-04,175200,76,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.938,4
705,Radioactive,Night Visions,Imagine Dragons,2012-09-04,186813,74,0.448,0.106,0.784,0.000108,0.668,-3.686,0.0627,136.245,4
706,Whatever It Takes,Evolve,Imagine Dragons,2017-06-23,201240,83,0.672,0.0362,0.655,0.0,0.117,-5.021,0.0311,134.945,4
707,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,173381,83,0.728,0.237,0.783,0.0,0.434,-4.424,0.266,77.011,4
708,Natural,Origins (Deluxe),Imagine Dragons,2018-11-09,189466,83,0.704,0.217,0.611,0.0,0.0812,-6.112,0.0409,100.0,4
709,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,173381,83,0.728,0.237,0.783,0.0,0.434,-4.424,0.266,77.011,4
710,Sharks,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,190883,76,0.927,0.00791,0.642,3.62e-05,0.279,-4.466,0.0657,123.969,4
711,Wrecked,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,244004,74,0.625,0.149,0.562,1.67e-05,0.109,-5.828,0.0289,93.998,4
712,Bad Liar,Origins (Deluxe),Imagine Dragons,2018-11-09,260773,81,0.383,0.0722,0.637,0.0,0.368,-6.993,0.0703,177.913,4
713,Sharks,Sharks,Imagine Dragons,2022-06-24,190883,75,0.927,0.00791,0.642,3.62e-05,0.279,-4.466,0.0657,123.969,4
714,Warriors,Smoke + Mirrors (Deluxe),Imagine Dragons,2015-10-30,170066,70,0.365,0.0964,0.851,0.003,0.238,-6.238,0.065,78.068,4
715,Whatever It Takes,Cultura Pop,Various Artists,2023-05-19,201240,7,0.67,0.0428,0.658,0.0,0.129,-5.005,0.0321,134.936,4
716,Symphony,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,175833,76,0.662,0.0227,0.64,0.0,0.142,-5.223,0.0742,90.002,4
717,Symphony,Pride Hits 2023,Various Artists,2023-05-26,175833,0,0.662,0.0227,0.64,0.0,0.142,-5.223,0.0742,90.002,4
718,Higher Ground,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,161842,66,0.694,0.0411,0.657,0.0,0.146,-6.278,0.0994,122.208,4
719,Enemy - from the series Arcane League of Legends,Brunch & Pop,Various Artists,2023-05-26,173381,0,0.728,0.237,0.783,0.0,0.434,-4.424,0.266,77.011,4
720,On Top Of The World,Night Visions (Deluxe),Imagine Dragons,2012-09-04,189840,71,0.635,0.0893,0.926,4.53e-06,0.0928,-5.589,0.151,100.048,4
721,Bones,Brunch & Pop,Various Artists,2023-05-26,165264,0,0.773,0.0206,0.742,0.0,0.0754,-3.678,0.046,114.071,4
722,Giants,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,210402,66,0.487,0.029,0.603,0.0,0.243,-7.96,0.0666,62.385,4
723,Believer,Mood: Asado,Various Artists,2023-05-26,204346,0,0.766,0.0504,0.775,0.0,0.128,-4.267,0.141,124.751,4
724,Monster,Smoke + Mirrors (Deluxe),Imagine Dragons,2015-10-30,249493,61,0.472,0.167,0.774,0.000278,0.132,-5.383,0.0824,179.942,4
725,Sirens,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,155312,65,0.67,0.0557,0.671,0.00844,0.11,-6.488,0.0363,98.965,4
726,Enemy - From the series Arcane League of Legends,Enemy (from the series Arcane League of Legends),Imagine Dragons,2021-10-27,173381,77,0.722,0.247,0.745,0.0,0.419,-4.164,0.256,77.029,4
727,My Life,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,224512,73,0.525,0.0828,0.427,0.0,0.144,-7.282,0.032,129.982,4
728,Continual (feat. Cory Henry),Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,229507,59,0.519,0.863,0.289,0.0,0.128,-7.366,0.0266,110.851,4
729,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,2016-06-24,243490,77,0.502,0.255,0.786,0.0,0.65,-4.378,0.317,169.021,4
730,Roots,Roots,Imagine Dragons,2015-08-27,174506,66,0.637,0.707,0.887,0.00188,0.326,-5.444,0.227,157.759,4
731,Bleeding Out,Night Visions,Imagine Dragons,2012-09-04,221053,59,0.299,0.0195,0.754,1.3e-06,0.103,-4.078,0.0732,169.373,4
732,Imagine Dragons,Imagine Dragons,Ragged Insomnia,2021-08-18,152228,46,0.72,0.0138,0.688,1.49e-05,0.409,-6.262,0.0909,87.544,4
733,Demons,Night Visions (Deluxe),Imagine Dragons,2012-09-04,175200,70,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.938,4
734,Machine,Origins (Deluxe),Imagine Dragons,2018-11-09,181880,64,0.638,0.0016,0.679,0.00655,0.121,-5.278,0.0425,81.045,4
735,Imagine Dragons Medley: Demons / Radioactive / It's Time /On Top of the World,Imagine Dragons Medley: Demons / Radioactive / It's Time / On Top of the World,Redefined,2015-08-26,379000,44,0.429,0.414,0.488,0.0,0.0991,-8.587,0.114,104.924,4
736,Wrecked,Wrecked,Imagine Dragons,2021-07-02,244004,67,0.626,0.148,0.56,1.51e-05,0.109,-5.82,0.0288,93.989,4
737,Heart Upon My Sleeve (feat. Imagine Dragons),TIM,Avicii,2019-06-06,254165,63,0.588,0.316,0.601,0.0,0.148,-5.983,0.0332,126.06,3
738,Dull Knives,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,213481,66,0.51,0.00255,0.616,6.38e-06,0.0523,-6.997,0.0473,110.346,4
739,original me (feat. dan reynolds of imagine dragons),original me (feat. dan reynolds of imagine dragons),YUNGBLUD,2019-10-09,205320,55,0.471,0.00888,0.786,1.89e-06,0.187,-5.24,0.192,160.01,4
740,It's Time,Night Visions,Imagine Dragons,2012-09-04,237986,69,0.656,0.0162,0.884,0.0,0.145,-4.748,0.0372,105.009,4
741,Friction,Smoke + Mirrors,Imagine Dragons,2014-09-18,201800,54,0.671,0.0508,0.537,0.0259,0.19,-8.745,0.0358,104.007,4
742,Imagine Dragons Medley: Radioactive / Believer / Gold / It's Time /Demons / Shots / On Top of the World / Natural - A Cappella,Imagine Dragons Medley: Radioactive / Believer / Gold / It's Time /Demons / Shots / On Top of the World / Natural (A Cappella),Peter Hollens,2019-06-07,198751,26,0.432,0.108,0.724,0.0,0.0572,-7.189,0.0593,103.334,4
743,Birds,Origins (Deluxe),Imagine Dragons,2018-11-09,219440,73,0.649,0.0146,0.517,1.63e-06,0.145,-7.428,0.0297,119.997,4
744,Radioactive,"NOW That's What I Call Music!, Vol. 60 (Deluxe Edition)",Various Artists,2016-11-04,185186,23,0.469,0.132,0.808,0.000101,0.762,-3.376,0.0569,136.237,4
745,Sharks,Mega Hits Frühling 2023,Various Artists,2023-03-10,190883,27,0.927,0.00791,0.642,3.62e-05,0.279,-4.466,0.0657,123.969,4
746,Radioactive,Night Visions (Deluxe),Imagine Dragons,2012-09-04,186813,66,0.448,0.106,0.784,0.000108,0.668,-3.686,0.0627,136.245,4
747,Waves,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,225431,71,0.468,0.0741,0.618,0.0,0.493,-6.353,0.0835,120.123,4
748,Whatever It Takes,"NOW That's What I Call Music, Vol. 66",Various Artists,2018-05-04,198440,20,0.671,0.0389,0.673,0.0,0.0977,-5.003,0.0314,134.974,4
749,Ferris Wheel,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,203875,61,0.392,0.781,0.355,0.0,0.108,-8.316,0.0322,118.451,4
750,Shameless,Romance,Camila Cabello,2019-12-06,219742,84,0.377,0.0197,0.651,5.31e-05,0.174,-5.437,0.0589,129.607,4
751,My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,170746,76,0.724,0.018,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,4
752,Havana (feat. Young Thug),Camila,Camila Cabello,2018-01-12,217306,81,0.765,0.184,0.523,3.56e-05,0.132,-4.333,0.03,104.988,4
753,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,82,0.759,0.0392,0.548,0.0,0.0828,-6.049,0.029,116.967,4
754,Don't Go Yet,Familia,Camila Cabello,2022-04-07,164842,73,0.666,0.0492,0.796,0.0,0.0442,-6.967,0.103,110.108,4
755,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),Camila Cabello,2022-03-04,206070,81,0.756,0.182,0.697,0.0,0.333,-6.377,0.0401,94.996,4
756,Never Be the Same,Camila,Camila Cabello,2018-01-12,226973,74,0.637,0.181,0.713,0.000637,0.137,-4.333,0.0747,129.923,4
757,Bam Bam (feat. Ed Sheeran),Familia,Camila Cabello,2022-04-07,206070,80,0.756,0.182,0.697,0.0,0.333,-6.377,0.0401,94.996,4
758,Señorita,Señorita,Shawn Mendes,2019-06-21,190960,80,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
759,Consequences,Camila,Camila Cabello,2018-01-12,178466,67,0.455,0.889,0.292,0.0,0.106,-6.792,0.0563,84.339,5
760,Ambulancia,De Adentro Pa Afuera,Camilo,2022-09-06,212813,71,0.821,0.318,0.583,0.0,0.313,-6.028,0.0472,132.056,4
761,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,77,0.857,0.148,0.621,0.0,0.0865,-6.376,0.0825,97.989,4
762,Liar,Liar,Camila Cabello,2019-09-04,207038,66,0.74,0.0169,0.498,0.00282,0.319,-6.684,0.0456,98.016,4
763,Don't Go Yet,Don't Go Yet,Camila Cabello,2021-07-23,164842,74,0.666,0.0492,0.796,0.0,0.0442,-6.967,0.103,110.108,4
764,Bad Things (with Camila Cabello),bloom,Machine Gun Kelly,2017-05-12,239293,72,0.697,0.214,0.691,0.0,0.185,-4.757,0.146,137.853,4
765,Crying in the Club,Crying in the Club,Camila Cabello,2017-05-18,216391,71,0.334,0.334,0.617,0.0,0.163,-5.834,0.383,85.227,4
766,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),Bazzi,2018-08-02,180000,75,0.638,0.346,0.717,0.0,0.105,-4.722,0.0337,100.027,4
767,Liar,Romance,Camila Cabello,2019-12-06,207038,67,0.74,0.0169,0.498,0.00282,0.319,-6.684,0.0456,98.016,4
768,I Know What You Did Last Summer,Handwritten,Shawn Mendes,2015-04-14,223853,74,0.687,0.102,0.761,0.0,0.147,-4.582,0.0876,113.939,4
769,Never Be the Same,Never Be the Same,Camila Cabello,2017-12-17,227087,62,0.643,0.145,0.709,0.000449,0.115,-4.343,0.0733,129.961,4
770,Señorita,Cultura Pop,Various Artists,2023-05-19,190960,4,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
771,"Million To One - from the Amazon Original Movie ""Cinderella""","Million To One (from the Amazon Original Movie ""Cinderella"")",Camila Cabello,2021-07-21,203660,57,0.511,0.583,0.466,0.0,0.117,-5.927,0.0298,150.022,4
772,Celia,Familia,Camila Cabello,2022-04-08,153093,55,0.735,0.154,0.634,2.33e-05,0.388,-6.382,0.0802,91.991,4
773,Señorita,BBQ Party 2023,Various Artists,2023-05-23,190960,0,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
774,Señorita,Throwback Summer,Various Artists,2023-05-24,190960,0,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
775,OMG (feat. Quavo),OMG (feat. Quavo),Camila Cabello,2017-08-03,228893,62,0.655,0.0295,0.576,0.115,0.132,-6.735,0.0536,139.953,4
776,Señorita,Summer camp Canzoni per bambini,Various Artists,2023-05-25,190960,0,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
777,Señorita,Summer Jam 2023,Various Artists,2023-05-26,190960,0,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
778,Perfect,Cinderella (Soundtrack from the Amazon Original Movie),Cinderella Original Motion Picture Cast,2021-09-03,187622,58,0.289,0.404,0.363,0.0,0.102,-7.513,0.0361,185.537,3
779,Don't Go Yet,Familia,Camila Cabello,2022-04-08,164842,60,0.666,0.0492,0.796,0.0,0.0442,-6.967,0.103,110.108,4
780,Señorita,Sommerparty 2023,Various Artists,2023-05-24,190960,0,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
781,Easy,Romance,Camila Cabello,2019-12-06,194686,58,0.574,0.411,0.593,1.55e-06,0.0966,-5.731,0.0463,128.073,4
782,Easy,Easy,Camila Cabello,2019-10-11,194686,60,0.574,0.411,0.593,1.55e-06,0.0966,-5.731,0.0463,128.073,4
783,psychofreak (feat. WILLOW),Familia,Camila Cabello,2022-04-07,201495,62,0.629,0.342,0.64,1.17e-05,0.0928,-7.638,0.0752,179.989,4
784,Quiet,Familia,Camila Cabello,2022-04-08,163300,48,0.75,0.132,0.511,0.0,0.222,-9.143,0.124,90.011,4
785,KU LO SA (with Camila Cabello),KU LO SA (with Camila Cabello),Oxlade,2022-12-09,148800,69,0.585,0.631,0.641,0.0,0.2,-5.053,0.085,93.058,4
786,Shameless,Shameless,Camila Cabello,2019-09-05,219742,65,0.377,0.0197,0.651,5.31e-05,0.174,-5.437,0.0588,129.698,4
787,Bam Bam (feat. Ed Sheeran),Familia,Camila Cabello,2022-04-08,206070,69,0.756,0.182,0.697,0.0,0.333,-6.377,0.0401,94.996,4
788,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull,2017-03-09,194941,54,0.489,0.0277,0.962,6.18e-06,0.128,-2.597,0.215,104.563,4
789,Celia,Familia,Camila Cabello,2022-04-07,153093,49,0.735,0.154,0.634,2.33e-05,0.388,-6.382,0.0802,91.991,4
790,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],Ed Sheeran,2019-09-27,195924,66,0.845,0.212,0.766,0.0,0.111,-5.727,0.0658,114.054,4
791,Consequences - orchestra,Consequences (orchestra),Camila Cabello,2018-10-09,181913,54,0.547,0.645,0.289,0.0,0.148,-8.131,0.0348,104.851,3
792,Find U Again (feat. Camila Cabello),Find U Again (feat. Camila Cabello),Mark Ronson,2019-05-30,176416,58,0.605,0.00548,0.664,3e-06,0.204,-7.162,0.0316,103.997,4
793,Don't Go Yet - Major Lazer Remix,Don't Go Yet (Major Lazer Remix),Camila Cabello,2021-09-10,171265,66,0.806,0.228,0.73,0.000114,0.0817,-5.73,0.149,124.914,4
794,Love Incredible (feat. Camila Cabello),9,Cashmere Cat,2017-04-28,179608,50,0.366,0.0574,0.5,0.0,0.2,-8.818,0.119,166.834,4
795,Crown (with Camila Cabello & Grey),Crown (with Camila Cabello & Grey) [From Bright: The Album],Camila Cabello,2017-12-15,201520,50,0.498,0.221,0.608,0.0,0.121,-5.435,0.0733,169.936,4
796,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,39,0.857,0.148,0.621,0.0,0.0865,-6.376,0.0824,97.986,4
797,Coleccionista de Canciones,Todo Cambio,Camila,2006,306986,69,0.568,0.336,0.52,0.0,0.113,-5.612,0.0309,142.308,4
798,Mon amour (with Camila Cabello),Mon amour (with Camila Cabello),Stromae,2022-07-27,187072,56,0.575,0.613,0.562,0.0,0.0968,-9.5,0.258,172.497,3
799,Havana - Remix,Havana (Remix),Camila Cabello,2017-11-12,199095,64,0.751,0.398,0.579,2.28e-05,0.133,-4.036,0.0321,105.031,4
800,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,88,0.866,0.38,0.813,0.0,0.0779,-4.063,0.0554,121.998,4
801,Stitches,Handwritten,Shawn Mendes,2015-04-14,206880,77,0.752,0.0151,0.754,0.0,0.0486,-6.684,0.0615,149.789,4
802,Mercy,Illuminate (Deluxe),Shawn Mendes,2017-04-20,208733,82,0.555,0.125,0.662,0.0,0.111,-4.952,0.0827,148.128,4
803,Treat You Better,Illuminate,Shawn Mendes,2017-04-20,187973,87,0.444,0.106,0.819,0.0,0.107,-4.078,0.341,82.695,4
804,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,82,0.759,0.0392,0.548,0.0,0.0828,-6.049,0.029,116.967,4
805,In My Blood,Shawn Mendes,Shawn Mendes,2018-05-25,211360,75,0.622,0.0573,0.712,0.0,0.13,-7.321,0.066,140.025,4
806,When You're Gone,When You're Gone,Shawn Mendes,2022-03-31,172266,79,0.603,0.0248,0.691,0.0,0.583,-5.805,0.0372,147.148,4
807,If I Can't Have You,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,191466,75,0.691,0.487,0.823,0.0,0.134,-4.197,0.0623,123.935,4
808,Lost In Japan,Shawn Mendes,Shawn Mendes,2018-05-25,201200,73,0.713,0.255,0.738,0.0,0.106,-6.784,0.374,105.027,4
809,Señorita,Señorita,Shawn Mendes,2019-06-21,190960,80,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
810,Imagination,Handwritten (Deluxe),Shawn Mendes,2015-04-14,217773,76,0.64,0.0743,0.455,0.0,0.0694,-5.942,0.0247,89.948,4
811,Fallin' All In You,Shawn Mendes,Shawn Mendes,2018-05-25,235746,72,0.853,0.405,0.476,0.0,0.111,-6.696,0.0361,92.038,4
812,I Know What You Did Last Summer,Handwritten,Shawn Mendes,2015-04-14,223853,74,0.687,0.102,0.761,0.0,0.147,-4.582,0.0876,113.939,4
813,Nervous,Shawn Mendes,Shawn Mendes,2018-05-25,164146,61,0.841,0.0404,0.623,0.0,0.126,-6.76,0.0776,121.983,4
814,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,2021-08-20,184104,79,0.776,0.0297,0.808,0.000127,0.103,-4.501,0.117,123.988,4
815,Stitches,Handwritten (Revisited),Shawn Mendes,2015-11-20,206880,53,0.594,0.0153,0.754,0.0,0.0486,-6.684,0.11,73.184,4
816,Mutual,Shawn Mendes,Shawn Mendes,2018-05-25,148360,59,0.919,0.254,0.478,0.0,0.134,-6.697,0.156,115.03,4
817,Wonder,Wonder,Shawn Mendes,2020-10-02,172692,73,0.333,0.131,0.637,1.8e-05,0.149,-4.904,0.0581,139.898,4
818,There's Nothing Holdin' Me Back,Illuminate,Shawn Mendes,2017-04-20,199440,53,0.866,0.38,0.813,0.0,0.0779,-4.063,0.0554,121.998,4
819,There's Nothing Holdin' Me Back - NOTD Remix,There's Nothing Holdin' Me Back (NOTD Remix),Shawn Mendes,2017-05-10,194320,50,0.737,0.0618,0.665,0.0,0.0892,-4.663,0.0487,122.061,4
820,Top Of The World,"Lyle, Lyle, Crocodile (Original Motion Picture Soundtrack)",Various Artists,2022-10-07,171023,63,0.431,0.000517,0.834,4.73e-06,0.112,-6.493,0.0385,133.188,4
821,Roses,Illuminate (Deluxe),Shawn Mendes,2017-04-20,232200,59,0.611,0.4,0.489,0.0,0.117,-6.771,0.0343,78.145,4
822,Monster (Shawn Mendes & Justin Bieber),Monster,Shawn Mendes,2020-11-20,178994,72,0.652,0.0676,0.383,0.0,0.0828,-7.076,0.0516,145.765,4
823,Because I Had You,Shawn Mendes,Shawn Mendes,2018-05-25,142480,61,0.559,0.331,0.337,0.0,0.311,-9.751,0.404,203.231,4
824,It'll Be Okay,It'll Be Okay,Shawn Mendes,2021-12-01,222800,78,0.398,0.616,0.286,0.000146,0.0912,-11.881,0.033,78.262,4
825,Particular Taste,Shawn Mendes,Shawn Mendes,2018-05-25,175573,55,0.968,0.0365,0.352,0.000103,0.0677,-7.122,0.121,111.968,4
826,Wonder,Wonder,Shawn Mendes,2020-12-04,172692,72,0.442,0.136,0.631,2.29e-05,0.133,-5.096,0.05,139.774,4
827,Higher,Wonder,Shawn Mendes,2020-12-04,160143,56,0.748,0.0167,0.783,1.58e-05,0.314,-4.419,0.0558,120.049,4
828,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,72,0.692,0.524,0.809,0.0,0.147,-4.198,0.0602,123.911,4
829,Carried Away - From the “Lyle Lyle Crocodile” Original Motion Picture Soundtrack,"Lyle, Lyle, Crocodile (Original Motion Picture Soundtrack)",Various Artists,2022-10-07,226405,54,0.28,0.0589,0.383,0.0,0.136,-9.578,0.0329,84.776,4
830,Señorita,Cultura Pop,Various Artists,2023-05-19,190960,4,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
831,Why,Shawn Mendes,Shawn Mendes,2018-05-25,238173,58,0.689,0.648,0.416,1.64e-06,0.0637,-9.247,0.0494,127.031,4
832,When You're Gone,Cabrio Vibes 2023,Various Artists,2023-05-22,172266,0,0.605,0.0203,0.713,0.0,0.548,-5.865,0.0381,147.166,4
833,Memories,Handwritten (Revisited),Shawn Mendes,2015-11-20,232520,59,0.496,0.801,0.158,0.0,0.268,-8.981,0.0289,107.932,4
834,Patience,Illuminate (Deluxe),Shawn Mendes,2017-04-20,175253,54,0.553,0.107,0.571,0.0,0.111,-6.345,0.2,179.848,4
835,Señorita,Sommerparty 2023,Various Artists,2023-05-24,190960,0,0.759,0.037,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
836,This Is What It Takes,Handwritten,Shawn Mendes,2015-04-14,230440,49,0.483,0.384,0.324,0.0,0.119,-6.703,0.0317,81.879,4
837,There's Nothing Holdin' Me Back,Brunch & Pop,Various Artists,2023-05-26,199440,0,0.866,0.375,0.811,0.0,0.078,-4.063,0.0553,121.995,4
838,Mercy,Illuminate,Shawn Mendes,2017-04-20,208733,49,0.555,0.125,0.662,0.0,0.111,-4.952,0.0827,148.128,4
839,Something Big,Handwritten,Shawn Mendes,2015-04-14,161440,57,0.695,0.00614,0.854,0.0,0.158,-3.891,0.0431,112.008,4
840,Don't Be A Fool,Illuminate (Deluxe),Shawn Mendes,2017-04-20,215773,57,0.473,0.596,0.339,0.0,0.103,-6.039,0.0364,175.264,3
841,KESI - Remix,KESI (Remix),Camilo,2021-07-14,176575,73,0.871,0.127,0.815,6.18e-06,0.094,-4.439,0.0477,122.959,4
842,Treat You Better,Illuminate (Deluxe),Shawn Mendes,2017-04-20,187973,60,0.444,0.106,0.819,0.0,0.107,-4.078,0.341,82.695,4
843,Stitches,Handwritten (Deluxe),Shawn Mendes,2015-04-14,206880,49,0.752,0.0151,0.754,0.0,0.0486,-6.684,0.0615,149.789,4
844,Nervous,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,164213,47,0.844,0.0376,0.627,0.0,0.159,-6.753,0.0741,121.96,4
845,Dream,Wonder,Shawn Mendes,2020-12-04,214751,54,0.492,0.539,0.672,0.000212,0.116,-6.779,0.0366,140.027,4
846,Youth (feat. Khalid),Shawn Mendes,Shawn Mendes,2018-05-25,190866,66,0.534,0.56,0.596,0.0,0.133,-6.653,0.117,100.121,4
847,Show You,Show You,Shawn Mendes,2015-02-02,180120,56,0.653,0.0329,0.674,0.0,0.347,-4.984,0.0471,165.943,4
848,Perfectly Wrong,Shawn Mendes,Shawn Mendes,2018-05-25,212773,65,0.361,0.872,0.311,0.0,0.0987,-11.748,0.0369,89.362,4
849,Hold On,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199546,54,0.56,0.745,0.275,0.0,0.164,-8.599,0.0354,132.511,5
850,All of Me,Love In The Future (Expanded Edition),John Legend,2013-08-30,269560,86,0.422,0.922,0.264,0.0,0.132,-7.064,0.0322,119.93,4
851,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2015-01-09,225053,80,0.63,0.4,0.53,0.0,0.177,-7.259,0.0434,108.038,3
852,Ordinary People,Get Lifted,John Legend,2005-12-06,281466,67,0.469,0.928,0.132,0.0,0.0873,-14.001,0.0798,66.989,3
853,Wonder Woman,LEGEND,John Legend,2022-09-09,168562,68,0.628,0.417,0.476,0.0,0.121,-4.947,0.0352,147.915,4
854,On Time (with John Legend),HEROES & VILLAINS,Metro Boomin,2022-12-02,168920,74,0.364,0.736,0.62,0.00225,0.429,-6.638,0.0555,79.904,4
855,You & I (Nobody in the World),Love In The Future (Expanded Edition),John Legend,2013-08-30,252653,63,0.456,0.129,0.342,0.0,0.124,-8.162,0.0283,84.087,4
856,Lay Me Down,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,2015-11-06,219535,73,0.468,0.919,0.19,0.0,0.107,-11.138,0.0373,125.319,4
857,Nervous,LEGEND,John Legend,2022-09-09,188046,67,0.545,0.414,0.587,0.0,0.224,-4.842,0.0634,123.107,4
858,Tonight (Best You Ever Had) (feat. Ludacris),Think Like A Man - Music From & Inspired By The Film,Various Artists,2012-04-06,239453,63,0.693,0.0496,0.813,0.0,0.289,-4.361,0.066,90.008,4
859,Conversations in the Dark,Bigger Love,John Legend,2020-06-19,235653,61,0.361,0.704,0.357,0.0,0.219,-8.423,0.0312,122.962,4
860,"U Move, I Move (feat. Jhene Aiko)",Bigger Love,John Legend,2020-06-19,223933,58,0.379,0.84,0.249,0.0,0.107,-9.53,0.0761,83.258,4
