,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
166,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Moulin Rouge,Various Artists,2001-01-01,264846,60,0.756,0.0175,0.808,3.67e-06,0.66,-3.655,0.0541,109.902,4
167,Show Me How You Burlesque (Burlesque) - Original Motion Picture Soundtrack,Burlesque Original Motion Picture Soundtrack,Various Artists,2010-11-22,179373,55,0.753,0.0081,0.708,0.0,0.188,-5.389,0.265,105.521,4
168,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,203333,67,0.829,0.226,0.915,1.25e-05,0.246,-3.205,0.106,118.903,4
169,Can't Hold Us Down (feat. Lil' Kim),Stripped,Christina Aguilera,2002-07-19,255266,63,0.859,0.0326,0.658,0.00181,0.0651,-4.481,0.192,98.989,4
170,Ain't No Other Man,Back To Basics,Christina Aguilera,2006-08-14,228906,66,0.862,0.00376,0.742,0.00855,0.103,-4.722,0.222,127.91,4
171,Tough Lover - Burlesque Original Motion Picture Soundtrack,Burlesque Original Motion Picture Soundtrack,Various Artists,2010-11-22,120453,49,0.541,0.617,0.7,0.0,0.373,-5.292,0.279,94.384,4
172,What a Girl Wants,Christina Aguilera (Expanded Edition),Christina Aguilera,1999,215800,65,0.754,0.0684,0.819,0.0,0.345,-6.833,0.112,142.137,4
173,Pero Me Acuerdo de Tí,Mi Reflejo,Christina Aguilera,2000,265733,67,0.679,0.546,0.474,0.00149,0.373,-6.323,0.0294,117.947,4
174,Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,Burlesque Original Motion Picture Soundtrack,Various Artists,2010-11-22,184773,48,0.509,0.473,0.853,0.0,0.122,-3.64,0.268,150.343,4
175,Have Yourself a Merry Little Christmas,All I Want for Christmas Is You: Holiday Songs,Various Artists,2023-05-16,243133,0,0.265,0.87,0.274,1.21e-05,0.0897,-10.433,0.039,73.39,4
176,Express - Burlesque Original Motion Picture Soundtrack,Burlesque Original Motion Picture Soundtrack,Various Artists,2010-11-22,260040,51,0.727,0.000287,0.573,0.00188,0.307,-7.029,0.0333,106.979,4
177,This Christmas,Holiday Hits 2023,Various Artists,2023-05-16,241506,0,0.576,0.0687,0.745,0.0,0.0768,-5.468,0.0607,183.805,4
178,Tell Me (feat. Christina Aguilera),Press Play,Diddy,2006-10-16,246146,51,0.548,0.235,0.938,0.0,0.531,-4.97,0.279,98.868,4
179,This Christmas,Top Christmas Songs,Various Artists,2023-05-16,241506,0,0.576,0.0687,0.745,0.0,0.0768,-5.468,0.0607,183.805,4
180,You Lost Me,Bionic (Deluxe Version),Christina Aguilera,2010-06-08,257252,52,0.227,0.854,0.393,0.0,0.139,-5.99,0.0387,43.26,4
181,Reflection (2020),Mulan (Original Motion Picture Soundtrack),Harry Gregson-Williams,2020-09-04,217996,61,0.314,0.46,0.631,0.0,0.0811,-8.167,0.0756,96.301,4
182,This Christmas,All I Want for Christmas Is You: Holiday Songs,Various Artists,2023-05-16,241506,0,0.576,0.0687,0.745,0.0,0.0768,-5.468,0.0607,183.805,4
183,Infatuation,Stripped,Christina Aguilera,2002-07-19,257773,48,0.676,0.152,0.812,6.01e-06,0.0694,-3.923,0.206,90.497,4
184,Hoy Tengo Ganas De Ti,Confidencias,Alejandro Fernández,2013-01-01,291106,68,0.406,0.328,0.459,0.0,0.0717,-6.373,0.0392,123.54,4
185,Cuando Me Dé la Gana,AGUILERA,Christina Aguilera,2022-09-27,206542,50,0.442,0.408,0.517,0.0,0.368,-4.889,0.0329,145.629,3
186,Beautiful - Benny Benassi Remix,Stripped - 20th Anniversary Edition,Christina Aguilera,2022-10-21,215919,52,0.45,0.0511,0.808,3.23e-05,0.101,-5.289,0.0645,134.053,4
187,Loyal Brave True,Mulan (Original Motion Picture Soundtrack),Harry Gregson-Williams,2020-09-04,166199,61,0.592,0.601,0.39,0.0,0.106,-9.286,0.0346,142.983,3
188,"Reflection (2020) - From ""Mulan""","Reflection (2020) [From ""Mulan""]",Christina Aguilera,2020-08-28,217996,56,0.35,0.444,0.636,0.0,0.0811,-8.158,0.0746,95.162,4
189,Nobody Wants to Be Lonely (with Christina Aguilera),17,Ricky Martin,2008,252706,54,0.635,0.00579,0.854,0.0083,0.0623,-5.02,0.0612,100.851,4
190,Car Wash (Radio Version) [In The Style Of Christina Aguilera feat. Missy Elliott] {Performance Track with Demonstration Vocals},Car Wash (Radio Version) [In The Style Of Christina Aguilera feat. Missy Elliott] {Performance Track with Demonstration Vocals},Done Again,2011-10-10,229147,13,0.76,0.0112,0.603,0.0,0.616,-8.455,0.0471,115.067,4
191,Genio Atrapado,Mi Reflejo,Christina Aguilera,2000,217426,55,0.625,0.345,0.855,1.35e-05,0.43,-5.157,0.113,176.179,4
192,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Musikalfavoriter,Various Artists,2021-05-19,264846,28,0.756,0.0173,0.809,3.69e-06,0.66,-3.655,0.0541,109.901,4
193,Your Body,Lotus (Deluxe Version),Christina Aguilera,2012-11-09,239853,58,0.593,0.000724,0.781,0.0,0.225,-5.291,0.0545,103.025,4
194,Somos Novios,Amore (Remastered),Andrea Bocelli,2006-01-01,262306,51,0.448,0.905,0.44,0.000175,0.116,-7.281,0.0329,142.109,5
195,Steppin' Out with My Baby (with Christina Aguilera),Viva Duets,Tony Bennett,2012-10-22,122226,42,0.756,0.604,0.419,0.0,0.0606,-8.889,0.0873,104.432,4
196,"Loyal Brave True - From ""Mulan""","Loyal Brave True (From ""Mulan"")",Christina Aguilera,2020-03-06,166199,56,0.59,0.603,0.388,0.0,0.107,-9.288,0.033,142.961,3
197,Feel This Moment (feat. Christina Aguilera) - Riddler & Reid Stefan Radio Mix,Feel This Moment Remixes (feat. Christina Aguilera),Pitbull,2013-04-12,237106,52,0.676,0.118,0.896,4e-06,0.0734,-4.689,0.066,129.977,4
198,The Voice Within,Stripped,Christina Aguilera,2002-07-19,304013,57,0.484,0.556,0.439,0.0,0.251,-5.995,0.0336,69.945,4
199,Christina Aguilera,Christina Aguilera,Shyno,2019-10-12,216189,18,0.748,0.235,0.686,0.00214,0.329,-6.902,0.261,164.994,4
200,Whatcha Say,Jason Derulo,Jason Derulo,2010-02-24,221253,69,0.615,0.0444,0.711,0.0,0.145,-5.507,0.0779,144.036,4
201,Talk Dirty (feat. 2 Chainz),Talk Dirty,Jason Derulo,2013-09-10,177685,68,0.76,0.0348,0.652,0.0,0.307,-7.321,0.232,100.315,4
202,Trumpets,Talk Dirty,Jason Derulo,2013-09-10,217419,65,0.635,0.555,0.691,0.0,0.097,-4.862,0.258,82.142,4
203,Want to Want Me,Everything Is 4,Jason Derulo,2015-05-29,207719,77,0.775,0.00906,0.68,0.0,0.109,-5.508,0.0629,114.025,4
204,Wiggle (feat. Snoop Dogg),Talk Dirty,Jason Derulo,2013-09-10,193295,59,0.697,0.0802,0.621,0.0,0.162,-6.886,0.25,81.946,4
205,Ridin' Solo,Jason Derulo,Jason Derulo,2010-02-24,215746,66,0.442,0.128,0.83,0.0,0.129,-4.02,0.146,89.338,4
206,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2017-02-23,216408,77,0.696,0.075,0.817,0.0,0.187,-3.862,0.109,98.064,4
207,Acapulco,Acapulco,Jason Derulo,2021-09-03,139672,80,0.774,0.051,0.792,0.0,0.155,-4.021,0.0523,122.062,4
208,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,171374,77,0.767,0.234,0.481,0.0,0.269,-8.52,0.0803,150.076,4
209,The Other Side,Talk Dirty,Jason Derulo,2013-09-10,226986,62,0.561,0.0525,0.836,0.0,0.136,-3.939,0.1,127.923,4
210,Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,190306,78,0.789,0.0332,0.711,0.0,0.0876,-4.248,0.041,112.985,4
211,Whatcha Say,Jason Derulo (Deluxe Audio),Jason Derulo,2010-03-01,221253,61,0.615,0.0444,0.711,0.0,0.145,-5.507,0.0779,144.036,4
212,It Girl,Future History (Deluxe Edition),Jason Derulo,2011-09-16,192200,71,0.668,0.0165,0.718,0.0,0.104,-4.736,0.0605,91.993,4
213,Ridin' Solo,Jason Derulo (Deluxe Audio),Jason Derulo,2010-03-01,215746,57,0.442,0.128,0.83,0.0,0.129,-4.02,0.146,89.338,4
214,Glad U Came,Glad U Came,Jason Derulo,2023-04-27,178080,73,0.675,0.00627,0.801,0.0,0.371,-3.707,0.0579,112.002,4
215,In My Head,Jason Derulo,Jason Derulo,2010-02-24,199026,64,0.762,0.0266,0.748,0.0,0.348,-4.15,0.033,110.009,4
216,Coño,Coño,Jason Derulo,2020-07-03,111852,65,0.899,0.000554,0.528,0.0101,0.105,-5.442,0.181,100.037,4
217,Secret Love Song (feat. Jason Derulo),Get Weird (Expanded Edition),Little Mix,2015-11-06,249810,77,0.529,0.215,0.614,0.0,0.277,-5.032,0.0479,92.972,4
218,Cheyenne,Everything Is 4,Jason Derulo,2015-05-29,215107,52,0.554,0.0126,0.768,7.13e-06,0.122,-5.812,0.127,99.679,4
219,Saturday/Sunday,Saturday/Sunday,Jason Derulo,2023-02-09,166572,73,0.698,0.143,0.781,0.0,0.0762,-5.615,0.0401,124.017,4
220,Get Ugly,Everything Is 4,Jason Derulo,2015-05-29,200492,62,0.75,0.0462,0.683,1.32e-06,0.297,-4.829,0.12,111.066,4
221,Slidin' (feat. Kodak Black),Slidin' (feat. Kodak Black),Jason Derulo,2022-05-19,156300,59,0.695,0.106,0.884,0.0,0.134,-1.953,0.172,100.088,4
222,When Love Sucks (feat. Dido),When Love Sucks (feat. Dido),Jason Derulo,2023-05-18,169645,67,0.493,0.0172,0.701,0.0,0.109,-6.741,0.116,97.786,4
223,Try Me (feat. Jennifer Lopez and Matoma),Everything Is 4,Jason Derulo,2015-05-29,200240,57,0.579,0.0157,0.68,0.0,0.0699,-5.634,0.076,100.033,4
224,Whatcha Say,THIS is the 00's,Various Artists,2023-05-17,221253,4,0.615,0.0444,0.711,0.0,0.145,-5.507,0.078,144.034,4
225,Bubblegum (feat. Tyga),Talk Dirty,Jason Derulo,2013-09-10,205971,44,0.856,0.0718,0.633,0.0,0.112,-6.429,0.34,109.011,4
226,Slidin’,Soul Beats,Various Artists,2023-05-19,156300,4,0.695,0.106,0.884,0.0,0.134,-1.953,0.172,100.088,4
227,Whatcha Say,Jason Derulo (10th Anniversary Deluxe),Jason Derulo,2020-08-07,221253,42,0.615,0.0444,0.711,0.0,0.145,-5.507,0.078,144.034,4
228,Vertigo (feat. Jordin Sparks),Talk Dirty,Jason Derulo,2013-09-10,233173,36,0.63,0.77,0.44,0.0,0.211,-6.728,0.0281,117.813,4
229,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,2018-02-16,201526,72,0.792,0.165,0.895,0.0,0.0501,-3.112,0.0589,94.968,4
230,Marry Me,Talk Dirty,Jason Derulo,2013-09-10,225026,55,0.568,0.033,0.631,0.0,0.144,-5.623,0.0273,105.096,4
231,Breathing,Future History (Deluxe Edition),Jason Derulo,2011-09-16,234053,58,0.557,0.0114,0.814,7.97e-05,0.345,-4.469,0.0872,127.969,4
232,Jalebi Baby (Tesher x Jason Derulo),Jalebi Baby (Tesher x Jason Derulo),Tesher,2021-05-28,169154,73,0.691,0.0289,0.829,0.0,0.254,-7.179,0.0412,93.059,4
233,Wiggle (feat. Snoop Dogg),Talk Dirty,Jason Derulo,2013-09-10,193295,26,0.697,0.0802,0.621,0.0,0.162,-6.886,0.25,81.946,4
234,Painkiller (feat. Meghan Trainor),Everything Is 4,Jason Derulo,2015-05-29,203600,46,0.739,0.0123,0.703,0.0,0.53,-5.897,0.0359,128.041,4
235,Lifestyle (feat. Adam Levine),Lifestyle (feat. Adam Levine),Jason Derulo,2021-01-21,153865,68,0.749,0.0209,0.674,0.0,0.169,-5.128,0.0366,123.055,4
236,Glad U Came,When Love Sucks (feat. Dido),Jason Derulo,2023-05-18,178080,52,0.675,0.00627,0.801,0.0,0.371,-3.707,0.0579,112.002,4
237,Ridin' Solo,Jason Derulo (10th Anniversary Deluxe),Jason Derulo,2020-08-07,215746,41,0.557,0.13,0.831,0.0,0.129,-4.02,0.132,89.677,4
238,Savage Love (Laxed – Siren Beat) [BTS Remix],Savage Love (Laxed - Siren Beat) [BTS Remix],Jawsh 685,2020-10-02,184905,72,0.758,0.16,0.598,0.0,0.295,-5.695,0.0868,149.836,4
239,F It Up,2Sides (Side 1),Jason Derulo,2019-11-08,157078,46,0.847,0.11,0.853,0.0,0.14,-4.724,0.123,100.006,4
240,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Mal De Amores,Sofía Reyes,2022-02-10,201526,69,0.792,0.165,0.895,0.0,0.0501,-3.112,0.0587,94.968,4
241,Love Not War (The Tampa Beat),Love Not War (The Tampa Beat),Jason Derulo,2020-11-20,192921,70,0.738,0.105,0.85,0.0,0.23,-3.049,0.0642,98.013,4
242,Glad U Came - Slowed Down Version,Glad U Came (Slowed Down Version),Jason Derulo,2023-05-25,228976,16,0.468,0.0045,0.75,0.0,0.358,-3.981,0.088,173.838,4
243,Naked,Naked,Jason Derulo,2016-02-12,204423,40,0.718,0.0692,0.47,0.0,0.565,-8.465,0.238,101.875,4
244,Glad U Came - Sped Up Version,Glad U Came (Sped Up Version),Jason Derulo,2023-05-25,150916,12,0.643,0.00878,0.858,0.0,0.374,-3.522,0.108,131.934,4
245,Talk Dirty (feat. 2 Chainz),Talk Dirty,Jason Derulo,2013-09-10,177680,41,0.758,0.035,0.655,0.0,0.338,-7.264,0.226,100.252,4
246,Glad U Came,Glad U Came (Sped Up Version),Jason Derulo,2023-05-25,178080,12,0.675,0.00627,0.801,0.0,0.371,-3.707,0.0579,112.002,4
247,Bubblegum (feat. Tyga),Talk Dirty,Jason Derulo,2013-09-10,205971,14,0.856,0.0718,0.633,0.0,0.112,-6.429,0.34,109.011,4
248,Broke (feat. Stevie Wonder and Keith Urban),Everything Is 4,Jason Derulo,2015-05-29,186093,37,0.614,0.0656,0.599,0.0,0.0509,-5.315,0.156,179.955,4
249,Glad U Came - Slowed Down Version,Glad U Came (Sped Up Version),Jason Derulo,2023-05-25,228976,6,0.468,0.0045,0.75,0.0,0.358,-3.981,0.088,173.838,4
250,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,204160,83,0.581,0.0295,0.963,0.0,0.139,-4.087,0.0981,129.992,4
251,JUMPIN,JUMPIN,Pitbull,2023-04-20,144000,64,0.894,0.00496,0.699,6.65e-05,0.131,-7.359,0.0586,118.497,4
252,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),Pitbull,2011-06-17,227280,78,0.67,0.0124,0.855,0.0,0.335,-3.035,0.0499,120.05,4
253,Time of Our Lives,Globalization,Pitbull,2014-11-21,229360,82,0.721,0.0921,0.802,0.0,0.694,-5.797,0.0583,124.022,4
254,Fireball (feat. John Ryan),Globalization,Pitbull,2014-11-21,236200,77,0.761,0.0908,0.933,8.53e-05,0.0607,-5.38,0.056,122.959,4
255,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),Pitbull,2011-06-17,252306,84,0.671,0.191,0.939,0.0,0.298,-3.206,0.161,129.024,4
256,I Know You Want Me (Calle Ocho),Pitbull Starring In Rebelution,Pitbull,2009-08-31,237120,70,0.82,0.0133,0.731,1.94e-05,0.131,-6.02,0.159,127.076,4
257,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),Pitbull,2011-06-17,234453,75,0.595,0.0434,0.912,0.0,0.259,-3.428,0.0884,128.024,4
258,DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),Usher,2010-03-30,220800,81,0.663,0.0338,0.861,0.0,0.082,-3.398,0.109,119.963,4
259,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,229506,80,0.673,0.039,0.758,0.0,0.341,-3.632,0.158,135.956,4
260,Hotel Room Service,Pitbull Starring In Rebelution,Pitbull,2009-08-27,237600,73,0.85,0.00684,0.631,0.000406,0.0679,-8.401,0.227,126.002,4
261,Hotel Room Service,Pitbull Starring In Rebelution,Pitbull,2009-08-31,237640,75,0.851,0.00705,0.629,0.000372,0.0746,-8.385,0.175,125.984,4
262,I Know You Want Me (Calle Ocho),Pitbull Starring In Rebelution,Pitbull,2009-08-27,237120,72,0.817,0.0152,0.733,4.31e-05,0.107,-6.009,0.145,127.056,4
263,Culo,Original Hits,Pitbull,2012-05-08,219080,55,0.858,0.114,0.656,0.0,0.141,-4.96,0.358,59.972,4
264,JUMPIN,JUMPIN,Pitbull,2023-04-20,144000,64,0.896,0.00239,0.729,5.2e-05,0.243,-7.878,0.0867,118.487,4
265,Rain Over Me (feat. Marc Anthony),Planet Pit (Deluxe Version),Pitbull,2011-06-17,231573,71,0.61,0.00416,0.906,0.0,0.758,-2.117,0.0648,127.916,4
266,Don't Stop the Party (feat. TJR),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,206120,68,0.722,0.00726,0.958,0.0,0.375,-3.617,0.0912,127.008,4
267,On The Floor,Love?,Jennifer Lopez,2011-01-01,284866,80,0.73,0.105,0.777,0.000478,0.0691,-5.194,0.0496,130.0,4
268,Can't Stop Us Now,Can't Stop Us Now,Pitbull,2022-04-29,202018,63,0.654,0.00837,0.877,1.1e-06,0.371,-4.818,0.0996,126.082,4
269,I Like It,Euphoria (Standard US/Latin version),Enrique Iglesias,2010-01-01,231786,67,0.646,0.0209,0.94,0.0,0.0691,-2.856,0.0838,129.011,4
270,Culo,M.I.A.M.I.,Pitbull,2004-08-03,219080,65,0.858,0.114,0.656,0.0,0.141,-4.96,0.358,59.972,4
271,On The Floor - Radio Edit,On The Floor,Jennifer Lopez,2011-01-01,230906,75,0.758,0.0848,0.686,0.00127,0.142,-6.346,0.0792,130.007,4
272,"Bon, Bon",Armando,Pitbull,2010-11-02,215880,55,0.798,0.177,0.895,0.0,0.358,-7.811,0.216,127.967,4
273,The Anthem,The Boatlift - Clean,Pitbull,2007-11-27,245000,59,0.791,0.00446,0.782,4.8e-06,0.267,-4.012,0.247,123.975,4
274,Shake Senora (feat. T-Pain & Sean Paul),Planet Pit (Deluxe Version),Pitbull,2011-06-17,214826,64,0.685,0.134,0.944,0.0,0.361,-5.19,0.341,128.015,4
275,El Taxi,Dale,Pitbull,2015-07-17,249800,68,0.869,0.12,0.691,0.0,0.102,-6.872,0.192,95.019,4
276,Bailar,Bailar,Deorro,2016-09-02,160304,60,0.75,0.0246,0.891,6.24e-06,0.057,-3.751,0.226,128.076,4
277,HOT,LEGENDADDY,Daddy Yankee,2022-03-25,154493,70,0.898,0.0223,0.677,0.0,0.35,-6.422,0.243,130.027,4
278,Maldito Alcohol (Pitbull vs. Afrojack),Armando,Pitbull,2010-11-02,201213,61,0.919,0.52,0.421,0.000106,0.0691,-10.685,0.237,127.015,4
279,Krazy (feat. Lil Jon),Pitbull Starring In Rebelution,Pitbull,2009-08-31,231506,53,0.871,0.0155,0.883,0.0,0.14,-5.075,0.105,125.037,4
280,On The Floor,LOVE?,Jennifer Lopez,2011-01-01,284866,62,0.73,0.108,0.777,0.000467,0.069,-5.199,0.0479,130.0,4
281,Pitbull Terrier,Donker Mag,Die Antwoord,2014-06-03,220336,54,0.706,0.00394,0.632,0.0255,0.536,-6.743,0.0373,123.975,4
282,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Global Warming (Deluxe Version),Pitbull,2012-11-19,196440,53,0.464,0.0597,0.842,0.0,0.037,-3.64,0.269,89.759,3
283,Rabiosa (feat. Pitbull),Sale el Sol,Shakira,2010-10-19,170600,71,0.834,0.062,0.823,0.0,0.185,-4.918,0.114,133.039,4
284,Ay Mi Dios,Ay Mi Dios,IAmChino,2016-02-22,252003,72,0.761,0.169,0.829,0.0,0.189,-3.203,0.0682,92.034,4
285,Muévelo Loca Boom Boom,Muévelo Loca Boom Boom,Pitbull,2017-12-15,195573,37,0.696,0.0105,0.879,0.000233,0.214,-4.504,0.103,106.018,4
286,I Feel Good,I Feel Good,Pitbull,2021-08-20,172080,61,0.825,0.09,0.809,0.0,0.0905,-3.692,0.0753,124.976,4
287,Pitbulls Cuban Rideout,Kings Of Crunk,Lil Jon & The East Side Boyz,2002-10-29,97306,44,0.923,0.0013,0.678,0.0,0.0923,-6.386,0.228,130.036,4
288,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,Pitbull,2014-11-21,222520,73,0.592,0.00879,0.935,0.0154,0.132,-4.317,0.0581,125.013,4
289,Discoteca,Discoteca,IAmChino,2021-12-30,225853,51,0.719,0.0118,0.907,2.04e-06,0.0926,-1.9,0.071,127.987,4
290,Dance Again (feat. Pitbull),Dance Again...The Hits,Jennifer Lopez,2012-07-24,237266,69,0.792,0.0159,0.856,2.88e-06,0.0981,-5.236,0.067,127.988,4
291,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Greatest Hits,Pitbull,2017-12-01,252880,61,0.669,0.192,0.939,0.0,0.295,-3.209,0.161,129.014,4
292,Shake (Feat. Pitbull),Legendary Status: Ying Yang Twins Greatest Hits,Ying Yang Twins,2009-11-03,241586,49,0.913,0.341,0.671,0.0,0.645,-7.385,0.303,117.991,4
293,Mmm Yeah (feat. Pitbull),The Secret,Austin Mahone,2014,231624,65,0.712,0.00266,0.922,1.9e-06,0.268,-3.902,0.0411,125.984,4
294,Toma,M.I.A.M.I.,Pitbull,2004-08-03,213173,51,0.886,0.0368,0.775,0.0,0.525,-5.753,0.243,119.914,4
295,"Back in Time - featured in ""Men In Black 3""",Global Warming: Meltdown (Deluxe Version),Pitbull,2012,207760,53,0.729,0.00205,0.911,1.39e-06,0.295,-4.5,0.045,127.087,4
296,Mami,Mami,Pitbull,2023-03-03,201574,54,0.709,0.000134,0.931,0.155,0.095,-4.641,0.12,142.95,4
297,Mr. Worldwide (Intro) (feat. Vein),Planet Pit (Deluxe Version),Pitbull,2011-06-17,84320,50,0.782,0.0553,0.913,1.55e-05,0.332,-3.264,0.0934,129.98,4
298,On The Floor,Queer Dance Party 2023,Various Artists,2023-05-27,284866,0,0.73,0.106,0.775,0.000442,0.069,-5.198,0.0482,130.002,4
299,Como Yo Le Doy - Spanglish Version,Dale,Pitbull,2015-07-17,262706,66,0.777,0.151,0.84,1.24e-06,0.249,-4.384,0.082,97.979,4
300,Livin' la Vida Loca,Ricky Martin,Ricky Martin,1999,243160,76,0.425,0.00414,0.954,0.0,0.0555,-3.756,0.0476,178.043,4
301,Falta Amor,Poperos Latinos Vol. 3,Various Artists,2023-05-26,203760,0,0.59,0.142,0.577,0.0,0.116,-7.357,0.0697,143.539,4
302,"La Copa de la Vida (La Cancion Oficial de la Copa Mundial, Francia '98) - Spanglish Radio Edit",Ricky Martin,Ricky Martin,1999,277426,57,0.713,0.0276,0.938,3.21e-05,0.626,-6.032,0.0481,126.974,4
303,Vente Pa' Ca (feat. Maluma),Vente Pa' Ca (feat. Maluma),Ricky Martin,2016-09-22,259195,73,0.663,0.00431,0.92,1.69e-05,0.101,-4.07,0.226,99.935,4
304,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,Various Artists,2001-11-21,237466,73,0.276,0.641,0.572,0.0,0.2,-7.818,0.0377,77.986,4
305,She Bangs - English Version,Sound Loaded,Ricky Martin,2000,280626,61,0.63,0.000915,0.95,6.51e-06,0.373,-4.012,0.0806,143.866,4
306,Vuelve,Vuelve,Ricky Martin,1998-02-10,307866,71,0.537,0.574,0.462,9.75e-05,0.108,-7.501,0.0289,136.634,4
307,La Mordidita (feat. Yotuel),A Quien Quiera Escuchar (Deluxe Edition),Ricky Martin,2015-02-10,211680,70,0.725,0.0344,0.903,0.0,0.183,-2.955,0.0658,142.006,4
308,María,A Medio Vivir,Ricky Martin,1995-09-12,262573,59,0.723,0.0726,0.914,2.12e-05,0.95,-5.598,0.0663,101.181,4
309,Nobody Wants to Be Lonely (with Christina Aguilera),The Greatest Hits,Ricky Martin,2011,249880,47,0.636,0.0112,0.865,0.00245,0.0482,-4.949,0.0814,100.85,4
310,Canción Bonita,Canción Bonita,Carlos Vives,2021-04-13,169559,70,0.788,0.0452,0.771,0.0,0.103,-4.048,0.0562,91.945,4
311,Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,Ricky Martin MTV Unplugged,Ricky Martin,2006-11-01,247866,69,0.4,0.502,0.82,0.0,0.712,-5.235,0.103,83.415,4
312,Pégate (MTV Unplugged Version)[Radio Edit],The Greatest Hits,Ricky Martin,2011,190866,62,0.491,0.354,0.911,0.0,0.317,-4.997,0.193,135.385,4
313,La Bomba,Vuelve,Ricky Martin,1998-02-10,274466,57,0.715,0.0841,0.949,3.58e-05,0.165,-5.88,0.0792,99.198,4
314,Recuerdo,PAUSA,Ricky Martin,2020-05-28,232331,57,0.602,0.455,0.391,0.0,0.108,-7.487,0.0303,73.34,4
315,Canción Bonita,Cumbiana II,Carlos Vives,2022-05-13,169559,67,0.788,0.0452,0.771,0.0,0.103,-4.048,0.0562,91.945,4
316,No Se Me Quita (feat. Ricky Martin),11:11,Maluma,2019-05-17,219933,66,0.864,0.146,0.869,0.0,0.063,-2.963,0.139,99.988,4
317,"The Cup of Life (The Official Song of the World Cup, France '98) - Remix - English Radio Edit",La Copa de la Vida,Ricky Martin,1998-07-15,279920,53,0.709,0.0387,0.911,0.000132,0.391,-6.945,0.0433,126.984,4
318,"Te Extraño, Te Olvido, Te Amo",A Medio Vivir,Ricky Martin,1995-09-12,279000,66,0.59,0.406,0.597,2.28e-05,0.169,-6.158,0.0275,121.051,4
319,Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez),Más Música + Alma + Sexo,Ricky Martin,2011-11-15,216613,64,0.727,0.543,0.812,0.0,0.0796,-4.148,0.0405,128.811,4
320,"La Copa de la Vida (La Canción Oficial de la Copa Mundial, Francia '98) - Spanish Version",Vuelve,Ricky Martin,1998-02-10,268026,55,0.646,0.0995,0.928,0.0,0.446,-4.46,0.108,120.059,4
